id,lat,lon,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63
Gb0054287,18.000000,-65.000000
Gb0050971,40.104616,-88.226517,-0.027128027681661,-0.267958477508651,0.124567474048443,-0.119092656670511,0.108512110726644,-0.002214532871972,-0.108512110726644,-0.088827374086890,-0.062991157247213,-0.346020761245675,0.027128027681661,-0.130165321030373,-0.113740868896578,-0.119092656670511,-0.103406382160707,0.032541330257593,-0.141730103806228,0.147697039600154,-0.130165321030373,0.119092656670511,-0.093564013840830,-0.113740868896578,-0.071111111111111,0.008858131487889,-0.108512110726644,0.301422529796232,0.062991157247213,-0.199861591695502,0.119092656670511,-0.084213763936947,-0.153787004998078,-0.119092656670511,-0.135886197616301,0.035432525951557,-0.055363321799308,0.130165321030373,-0.012056901191849,-0.141730103806228,0.055363321799308,0.000984236831988,-0.108512110726644,0.044844290657439,0.062991157247213,-0.007443291041907,0.059115724721261,0.113740868896578,0.141730103806228,0.035432525951557,0.062991157247213,-0.206935793925413,0.035432525951557,0.062991157247213,-0.199861591695502,0.172795078815840,0.166336024605921,0.007443291041907,0.019930795847751,0.147697039600154,0.044844290657439,0.124567474048443,-0.055363321799308,-0.141730103806228,-0.228896578239139,-0.010396001537870
Gb0050972,52.743203,-91.718433,0.038446751249519,-0.244152249134948,0.022206843521722,-0.160000000000000,-0.098423683198770,-0.103406382160707,-0.108512110726644,0.327812379853902,0.059115724721261,-0.027128027681661,0.172795078815840,-0.055363321799308,0.048227604767397,-0.051733948481353,-0.098423683198770,-0.103406382160707,-0.048227604767397,0.035432525951557,0.153787004998078,-0.135886197616301,0.098423683198770,-0.141730103806228,-0.022206843521722,-0.103406382160707,0.048227604767397,0.206935793925413,-0.141730103806228,0.098423683198770,0.206935793925413,-0.103406382160707,0.172795078815840,-0.024605920799692,0.075355632449058,0.124567474048443,-0.179377162629758,0.071111111111111,0.084213763936947,-0.008858131487889,0.088827374086890,0.098423683198770,-0.236462898885044,-0.124567474048443,-0.055363321799308,0.206935793925413,-0.093564013840830,0.135886197616301,-0.029773164167628,-0.032541330257593,0.103406382160707,-0.108512110726644,0.079723183391003,-0.062991157247213,-0.015747789311803,0.010396001537870,0.103406382160707,0.214133025759323,0.160000000000000,0.141730103806228,-0.113740868896578,0.007443291041907,-0.130165321030373,0.153787004998078,0.141730103806228,0.172795078815840
Gb0050973,-29.539671,-55.107556,-0.038446751249519,0.007443291041907,0.251964628988850,0.006151480199923,-0.059115724721261,-0.048227604767397,0.259900038446751,0.192910419069589,-0.051733948481353,0.228896578239139,0.004982698961938,-0.038446751249519,0.079723183391003,0.276139946174548,0.038446751249519,0.055363321799308,-0.093564013840830,0.130165321030373,-0.130165321030373,-0.098423683198770,-0.093564013840830,0.071111111111111,-0.141730103806228,0.041584006151480,-0.119092656670511,-0.051733948481353,-0.199861591695502,0.130165321030373,-0.088827374086890,-0.192910419069589,-0.024605920799692,-0.141730103806228,0.035432525951557,-0.153787004998078,-0.284444444444444,0.071111111111111,-0.022206843521722,0.003936947327951,-0.019930795847751,0.166336024605921,-0.119092656670511,0.029773164167628,-0.103406382160707,0.059115724721261,0.318892733564014,-0.153787004998078,-0.160000000000000,0.008858131487889,-0.141730103806228,-0.113740868896578,0.015747789311803,-0.041584006151480,-0.228896578239139,0.108512110726644,0.003014225297962,0.006151480199923,-0.008858131487889,0.088827374086890,-0.000553633217993,-0.041584006151480,-0.071111111111111,0.059115724721261,0.113740868896578,-0.024605920799692
Gb0050974,26.663199,-80.628500,-0.035432525951557,0.013840830449827,-0.113740868896578,-0.007443291041907,-0.166336024605921,0.098423683198770,0.199861591695502,-0.135886197616301,0.010396001537870,0.172795078815840,0.179377162629758,0.098423683198770,-0.141730103806228,0.038446751249519,-0.013840830449827,-0.003936947327951,-0.103406382160707,0.003936947327951,-0.160000000000000,0.002214532871972,-0.221453287197232,0.284444444444444,-0.160000000000000,-0.093564013840830,-0.098423683198770,0.119092656670511,0.032541330257593,0.084213763936947,0.098423683198770,-0.044844290657439,0.130165321030373,-0.041584006151480,-0.004982698961938,0.055363321799308,-0.251964628988850,0.192910419069589,-0.003014225297962,-0.075355632449058,0.259900038446751,0.124567474048443,0.079723183391003,0.062991157247213,0.166336024605921,-0.013840830449827,-0.179377162629758,-0.008858131487889,0.062991157247213,0.084213763936947,0.119092656670511,0.113740868896578,0.048227604767397,-0.179377162629758,0.084213763936947,0.124567474048443,0.051733948481353,0.055363321799308,-0.259900038446751,-0.071111111111111,-0.062991157247213,-0.236462898885044,0.000984236831988,-0.179377162629758,0.041584006151480,0.079723183391003
Gb0051017,70.000000,151.000000,-0.147697039600154,-0.079723183391003,-0.015747789311803,-0.141730103806228,0.048227604767397,-0.071111111111111,-0.113740868896578,0.310096116878124,0.186082276047674,-0.071111111111111,0.084213763936947,0.029773164167628,-0.147697039600154,-0.003936947327951,-0.214133025759323,0.214133025759323,0.186082276047674,-0.113740868896578,-0.079723183391003,-0.027128027681661,0.179377162629758,-0.015747789311803,0.059115724721261,-0.172795078815840,-0.035432525951557,0.364721261053441,-0.003014225297962,0.008858131487889,0.259900038446751,-0.130165321030373,0.071111111111111,0.010396001537870,-0.022206843521722,-0.038446751249519,-0.093564013840830,0.153787004998078,0.141730103806228,-0.051733948481353,-0.032541330257593,-0.029773164167628,0.130165321030373,0.027128027681661,-0.135886197616301,-0.027128027681661,-0.015747789311803,0.098423683198770,-0.062991157247213,-0.124567474048443,-0.044844290657439,0.032541330257593,0.172795078815840,-0.119092656670511,-0.130165321030373,-0.088827374086890,0.079723183391003,0.113740868896578,-0.055363321799308,-0.108512110726644,0.004982698961938,-0.044844290657439,-0.259900038446751,0.153787004998078,-0.019930795847751,0.113740868896578
